Tilda UID;Brand;SKU;Mark;Category;Title;Price;Quantity;External ID;Parent UID;Weight;Length;Width;Height;Unit;Portion;Url
2,43946E+11;;KP-190х86х1,7;;"Пластина;Все категории";Пластина крепёжная 190х86х1,7 мм;47.47;32;3cfe0f13-8867-11ee-95a7-e43d1a17f1f9;;182;0;0;0;PCE;1;http://droxmar.ru/plastina/tproduct/243946389252-plastina-krepyozhnaya-190h86h17-mm
4,81398E+11;;OBr-O-40х110х2,0;;"Опора бруса;Все категории";"Опора бруса ""Открытая"" 40х110х2,0";76.04;98;8f4cb27a-852d-11ee-95a7-e43d1a17f1f9;;282;0;0;0;PCE;1;http://droxmar.ru/opora/tproduct/481397592462-opora-brusa-otkritaya-40h110h20
4,96188E+11;;KUU-100х100х90х1,5;;"Уголок крепёжный;Все категории";Уголок крепежный усиленный 100х100х90х1,5 мм;46.43;66;557fb830-8847-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/496187699142-ugolok-krepezhnii-usilennii-100h100h90h1
9,89448E+11;;SP-OS-M5;;"Шайба;Все категории";Шайба плоская М5;0.10;11287;6db227fe-9801-11ee-8886-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/shaiba/tproduct/989447810692-shaiba-ploskaya-m5
6,01656E+11;;LP-0,7x20-10;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,7х20 10м;285.85;20;a8b97cb7-7a3f-11ee-8885-e43d1a180a17;;912;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/601656348962-lenta-plastina-krepezhnaya-pryamaya-07h2
7,19797E+11;;SP-OS-M8;;"Шайба;Все категории";Шайба плоская М8;0.45;13046;eac46b90-9800-11ee-8886-e43d1a180a17;;2;0;0;0;PCE;1;http://droxmar.ru/shaiba/tproduct/719797352992-shaiba-ploskaya-m8
7,23192E+11;;LP-0,5x17-5;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,5х17 5м;98.31;25;27aae8ba-7a3d-11ee-8885-e43d1a180a17;;222;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/723191697862-lenta-plastina-krepezhnaya-pryamaya-05h1
8,3947E+11;;S-OS-PS-CO-4,2x32;;"Саморез;Все категории";Саморез с прессшайбой 4,2х32 мм;0.71;90;540b0414-8de8-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/839469791162-samorez-s-pressshaiboi-42h32-mm
9,20816E+11;;T-500x30x20x1;;"Кронштейн крепёжный;Все категории";Кронштейн Т-образный 500x30x20x1;171.72;156;be35e489-83b1-11ee-8885-e43d1a180a17;;406;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/920815950132-kronshtein-t-obraznii-500x30x20x1
1,13967E+11;;KU-B-90x60x60x4,0;;"Уголок крепёжный;Все категории";Уголок для бетона 90х60х60х4,0 мм;145.77;59;5b5957ae-9d8f-11ee-95a8-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/113967009552-ugolok-dlya-betona-90h60h60h40-mm
2,08313E+11;;T-700x30x20x1;;"Кронштейн крепёжный;Все категории";Кронштейн Т-образный 700x30x20x1;201.74;114;f3d0f73b-83b1-11ee-8885-e43d1a180a17;;500;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/208312582402-kronshtein-t-obraznii-700x30x20x1
8,3423E+11;;S-E-3,5x41;;"Саморез;Все категории";Саморез по дереву 3,5х41;0.59;22450;ccd29d39-8de9-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/834229860702-samorez-po-derevu-35h41
5,87974E+11;;S-E-4,2x75;;"Саморез;Все категории";Саморез по дереву 4,2х75;���.32;14585;54e173f0-8deb-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/587974454852-samorez-po-derevu-42h75
7,18006E+11;;LV-0,7x12-5;;"Лента монтажная;Все категории";"Лента-пластина крепежная ""Волна"" 0,7х12 5м";90.80;27;8b18f0c4-7a38-11ee-8885-e43d1a180a17;;208;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/718006057062-lenta-plastina-krepezhnaya-volna-07h12-5
1,24433E+11;;KU-R-40x40x40х2,5;;"Уголок крепёжный;Все категории";Уголок крепежный равносторонний 40x40x40х2,5 мм;13.91;94;f920fb3e-885d-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/124432742542-ugolok-krepezhnii-ravnostoronnii-40x40x4
8,7639E+11;;S-E-3,5x19;;"Саморез;Все категории";Саморез по дереву 3,5х19;0.35;27774;ff9ece22-8de8-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/876389743502-samorez-po-derevu-35h19
3,82607E+11;;B-OS-16х70;Распродажа!;"Болт;Акция;Все категории";Болт ОЦ 16х70 к.п. 8.8. DIN 933;29.73;300;cb3b7c42-af25-11f0-95ad-e43d1a17f1f9;;0;0;0;0;;0;http://droxmar.ru/bolt/tproduct/382606958122-bolt-ots-16h70-kp-88-din-933
3,82215E+11;;KUU-125х125х97х1,7;;"Уголок крепёжный;Все категории";Уголок крепежный усиленный 125х125х97х1,7 мм;71.40;97;a4bf1d01-8848-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/382214732432-ugolok-krepezhnii-usilennii-125h125h97h1
2,61661E+11;;KU-135-61х61х46х1,7;;"Уголок крепёжный;Все категории";Уголок крепежный под 135 градусов 61х61х46х1,7 мм;19.94;301;e9bc2738-885a-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/261660606442-ugolok-krepezhnii-pod-135-gradusov-61h61
4,94979E+11;;LV-0,5x17-10;;"Лента монтажная;Все категории";"Лента-пластина крепежная ""Волна"" 0,5х17 10м";170.38;9;29154e5f-7a38-11ee-8885-e43d1a180a17;;430;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/494978752472-lenta-plastina-krepezhnaya-volna-05h17-1
5,90069E+11;;KU-61х61х46х1,7;;"Уголок крепёжный;Все категории";Уголок крепежный 61х61х46х1,7 мм;17.40;343;115e205b-87a8-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/590068781592-ugolok-krepezhnii-61h61h46h17-mm
9,55531E+11;;LP-0,8x25-10;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,8х25 10м;410.92;9;7546fa23-7a40-11ee-8885-e43d1a180a17;;1418;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/955531389492-lenta-plastina-krepezhnaya-pryamaya-08h2
1,8498E+11;;PP-60х27х300х0,6;;"Подвес прямой;Все категории";ПП 60х27х300х0,6;���.67;3828;e50665c4-78af-11ee-8885-e43d1a180a17;;36;0;0;0;PCE;1;http://droxmar.ru/podves/tproduct/184980072142-pp-60h27h300h06
7,7829E+11;;GS-4х120;;Гвоздь;Гвоздь 4х120;135.66;160;a0a34ead-9067-11ee-8885-e43d1a180a17;;0;0;0;0;KGM;1;http://droxmar.ru/tproduct/778290412022-gvozd-4h120
7,94314E+11;;LP-0,7x25-10;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,7х25 10м;353.28;11;ef7e1cb9-7a3f-11ee-8885-e43d1a180a17;;1122;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/794314019612-lenta-plastina-krepezhnaya-pryamaya-07h2
9,32615E+11;;KU-90х90х65х2,0;;"Уголок крепёжный;Все категории";Уголок крепежный 90х90х65х2,0 мм;40.09;190;581c5dac-87a4-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/932614719892-ugolok-krepezhnii-90h90h65h20-mm
6,75894E+11;;S-B-3,5x41;;"Саморез;Все категории";Саморез по дереву 3,5х41;0.49;17700;b719967c-8de9-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/675893604662-samorez-po-derevu-35h41
8,25613E+11;;S-E-3,5x55;;"Саморез;Все категории";Саморез по дереву 3,5х55;0.74;7750;699a3aa2-8dea-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/825613274642-samorez-po-derevu-35h55
4,83345E+11;;OKB-U-70х325х120х4;;"Основание колонны бруса;Все категории";Основание колонны бруса тип U 70х325х120х4;403.81;20;112ddf5c-8872-11ee-95a7-e43d1a17f1f9;;1040;0;0;0;PCE;1;http://droxmar.ru/okb/tproduct/483344728272-osnovanie-kolonni-brusa-tip-u-70h325h120
2,37139E+11;;OKB-U-60х325х120х4;;"Основание колонны бруса;Все категории";Основание колонны бруса тип U 60х325х120х4;415.69;21;c07ba5a0-8857-11ee-95a7-e43d1a17f1f9;;1000;0;0;0;PCE;1;http://droxmar.ru/okb/tproduct/237139263212-osnovanie-kolonni-brusa-tip-u-60h325h120
4,14128E+11;;KO-125х1,6х22;;"Круг отрезной;Все категории";Круг отрезной по металлу и н/с 125х1,6х22;35.50;172;ccb23b8e-8560-11ef-95a9-e43d1a17f1f9;;42;0;0;0;PCE;1;http://droxmar.ru/krug/tproduct/414128274872-krug-otreznoi-po-metallu-i-ns-125h16h22
7,36754E+11;;LV-0,7x12-25;;"Лента монтажная;Все категории";"Лента-пластина крепежная ""Волна"" 0,7х12 25м";394.33;2;e15fe67f-7a38-11ee-8885-e43d1a180a17;;1018;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/736754110432-lenta-plastina-krepezhnaya-volna-07h12-2
8,93635E+11;;KU-135-45х45х30х1,7;;"Уголок крепёжный;Все категории";Уголок крепежный под 135 градусов 45х45х30х1,7 мм;���.27;367;d0a683f2-885a-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/893635071422-ugolok-krepezhnii-pod-135-gradusov-45h45
3,0676E+11;;PS-80х120х2,0;;"Пластина;Все категории";Пластина соединительная 80х120х2,0 мм;32.92;196;912478ce-8863-11ee-95a7-e43d1a17f1f9;;136;0;0;0;PCE;1;http://droxmar.ru/plastina/tproduct/306759975612-plastina-soedinitelnaya-80h120h20-mm
6,10865E+11;;T-800x30x20x1;;"Кронштейн крепёжный;Все категории";Кронштейн Т-образный 800x30x20x1;216.63;152;90432a1c-83b4-11ee-8885-e43d1a180a17;;550;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/610864973352-kronshtein-t-obraznii-800x30x20x1
2,65975E+11;;KU-AS-130х50х65х1,7;;"Уголок крепёжный;Все категории";Уголок крепежный асимметричный 130х50х65х1,7 мм;31.52;539;d84d0970-8859-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/265974737282-ugolok-krepezhnii-asimmetrichnii-130h50h
3,09051E+11;;LP-0,5x25-5;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,5х25 5м;136.81;3;2a8ccf3b-7a3e-11ee-8885-e43d1a180a17;;444;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/309050676802-lenta-plastina-krepezhnaya-pryamaya-05h2
2,6748E+11;;OBr-L-40х70х30х1,2;;"Опора бруса;Все категории";"Опора бруса ""Лайт"" 40х70х30х1,2";39.86;750;32848783-8531-11ee-95a7-e43d1a17f1f9;;92;0;0;0;PCE;1;http://droxmar.ru/opora/tproduct/267480007452-opora-brusa-lait-40h70h30h12
8,89062E+11;;KU-105х105х90х2,5;;"Уголок крепёжный;Все категории";Уголок крепежный 105х105х90х2,5 мм;81.49;196;af9bf59a-87a7-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/889061556662-ugolok-krepezhnii-105h105h90h25-mm
4,78268E+11;;KU-70х70х55х2,5;;"Уголок крепёжный;Все категории";Уголок крепежный 70х70х55х2,5 мм;33.79;223;201a10ce-87a3-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/478267867382-ugolok-krepezhnii-70h70h55h25-mm
5,48285E+11;;SP-OS-M10;;"Шайба;Все категории";Шайба плоская М10;0.80;6335;3aa87261-9801-11ee-8886-e43d1a180a17;;4;0;0;0;PCE;1;http://droxmar.ru/shaiba/tproduct/548284816382-shaiba-ploskaya-m10
2,42776E+11;;PP-60х27х275х0,4;Хит!;"Подвес прямой;Все категории";ПП 60х27х275х0,4;���.48;2434;744c3798-78b1-11ee-8885-e43d1a180a17;;20;0;0;0;PCE;1;http://droxmar.ru/podves/tproduct/242776455422-pp-60h27h275h04
6,26875E+11;;GS-4х100;;Гвоздь;Гвоздь 4х100;134.91;107;c3a5b2ba-9068-11ee-8885-e43d1a180a17;;0;0;0;0;KGM;1;http://droxmar.ru/tproduct/626875306932-gvozd-4h100
3,93356E+11;;KUU-95х95х86х1,7;;"Уголок крепёжный;Все категории";Уголок крепежный усиленный 95х95х86х1,7 мм;47.47;300;73f980e0-8848-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/393355934462-ugolok-krepezhnii-usilennii-95h95h86h17
1,97805E+11;;S-B-4,2x70;;"Саморез;Все категории";Саморез по дереву 4,2х70;01.���;4675;ca196087-8dea-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/197804592472-samorez-po-derevu-42h70
9,33118E+11;;KU-90х90х40х2,0;;"Уголок крепёжный;Все категории";Уголок крепежный 90х90х40х2,0 мм;24.77;251;666b7ff8-87a3-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/933117714692-ugolok-krepezhnii-90h90h40h20-mm
6,93904E+11;;KUU-45х45х30х1,7;;"Уголок крепёжный;Все категории";Уголок крепежный усиленный 45х45х30х1,7 мм;���.98;1010;043b3ba3-8848-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/693903959732-ugolok-krepezhnii-usilennii-45h45h30h17
3,89933E+11;;KP-170х37х1,7;;"Пластина;Все категории";Пластина крепёжная 170х37х1,7 мм;19.17;122;1a4c7f38-8867-11ee-95a7-e43d1a17f1f9;;68;0;0;0;PCE;1;http://droxmar.ru/plastina/tproduct/389932713412-plastina-krepyozhnaya-170h37h17-mm
8,13655E+11;;LV-0,5x12-10;;"Лента монтажная;Все категории";"Лента-пластина крепежная ""Волна"" 0,5х12 10м";128.70;12;a52f496c-7a37-11ee-8885-e43d1a180a17;;310;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/813654846312-lenta-plastina-krepezhnaya-volna-05h12-1
5,852E+11;;LP-0,5x12-5;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,5х12 5м;74.28;51;887770db-7a3c-11ee-8885-e43d1a180a17;;186;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/585200149032-lenta-plastina-krepezhnaya-pryamaya-05h1
9,8214E+11;;S-S-M10x300;Распродажа!;"Шпилька;Акция;Все категории";Шпилька сантехническая М10х300;���.33;97;b370ba71-9b2e-11ee-8886-e43d1a180a17;;134;0;0;0;PCE;1;http://droxmar.ru/shpilka/tproduct/982139871392-shpilka-santehnicheskaya-m10h300
6,86773E+11;;KP-90х30х1,7;;"Пластина;Все категории";Пластина крепёжная 90х30х1,7 мм;���.98;985;cc74f4e7-8866-11ee-95a7-e43d1a17f1f9;;26;0;0;0;PCE;1;http://droxmar.ru/plastina/tproduct/686772549412-plastina-krepyozhnaya-90h30h17-mm
2,64341E+11;;LP-0,7x12-10;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,7х12 10м;169.90;12;b8c7c762-7a3e-11ee-8885-e43d1a180a17;;464;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/264341023922-lenta-plastina-krepezhnaya-pryamaya-07h1
1,27939E+11;;LP-0,5x17-10;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,5х17 10м;179.95;10;4af04044-7a3d-11ee-8885-e43d1a180a17;;530;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/127938779492-lenta-plastina-krepezhnaya-pryamaya-05h1
9,38606E+11;;S-OS-PS-OS-4,2x19;;"Саморез;Все категории";Саморез с прессшайбой 4,2х19 мм;0.30;11334;273a072f-8de7-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/938605758202-samorez-s-pressshaiboi-42h19-mm
6,14177E+11;;OB-U-50x140x1,0;Распродажа!;"Опора балки;Опора бруса;Все категории;Акция";Опора балки 50х140х1,0 мм;94.08;56;ee3cd7c8-8488-11ee-95a7-e43d1a17f1f9;;240;0;0;0;PCE;1;http://droxmar.ru/opora/tproduct/614177164362-opora-balki-50h140h10-mm
3,24757E+11;;SP-OS-M12;;"Шайба;Все категории";Шайба плоская М12;���.46;2345;7df9fbd2-9801-11ee-8886-e43d1a180a17;;6;0;0;0;PCE;1;http://droxmar.ru/shaiba/tproduct/324757312592-shaiba-ploskaya-m12
6,06348E+11;;OKB-U-90х325х120х4;;"Основание колонны бруса;Все категории";Основание колонны бруса тип U 90х325х120х4;437.78;18;fb69844a-8857-11ee-95a7-e43d1a17f1f9;;1078;0;0;0;PCE;1;http://droxmar.ru/okb/tproduct/606347986122-osnovanie-kolonni-brusa-tip-u-90h325h120
7,20466E+11;;S-B-3,5x51;;"Саморез;Все категории";Саморез по дереву 3,5х51;0.68;15392;00e6c8a1-8dea-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/720465811182-samorez-po-derevu-35h51
4,48327E+11;;OBr-Z-50х140х2,0;;"Опора бруса;Все категории";"Опора бруса ""Закрытая"" 50х140х2,0";95.18;135;dd29b434-8b6b-11ee-8885-e43d1a180a17;;308;0;0;0;PCE;1;http://droxmar.ru/opora/tproduct/448327083162-opora-brusa-zakritaya-50h140h20
9,91836E+11;;OBr-O-75х150х2,0;;"Опора бруса;Все категории";"Опора бруса ""Открытая"" 75х150х2,0";108.58;50;280bee0d-852f-11ee-95a7-e43d1a17f1f9;;414;0;0;0;PCE;1;http://droxmar.ru/opora/tproduct/991835629522-opora-brusa-otkritaya-75h150h20
2,18327E+11;;S-OS-PS-CO-4,2x19;;"Саморез;Все категории";Саморез с прессшайбой 4,2х19 мм;0.51;5380;320ee871-8de8-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/218327188342-samorez-s-pressshaiboi-42h19-mm
8,25771E+11;;S-E-3,5x35;;"Саморез;Все категории";Саморез по дереву 3,5х35;0.46;0;a0fb9dbe-8de9-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/825771389842-samorez-po-derevu-35h35
4,12283E+11;;KU-95х95х86х1,7;;"Уголок крепёжный;Все категории";Уголок крепежный 95х95х86х1,7 мм;47.47;210;939f3213-87a8-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/412283026992-ugolok-krepezhnii-95h95h86h17-mm
2,34477E+11;;S-E-3,5x25;;"Саморез;Все категории";Саморез по дереву 3,5х25;0.35;61545;2a274348-8de9-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/234476886502-samorez-po-derevu-35h25
3,27971E+11;;KU-50х50х35х2,0;;"Уголок крепёжный;Все категории";Уголок крепежный 50х50х35х2,0 мм;���.18;428;22b62c91-879d-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/327970886392-ugolok-krepezhnii-50h50h35h20-mm
3,25524E+11;;PR-U-30х30х2000х1,8;;"Профиль;Все категории";Профиль монтажный U-образный 30х30х2000х1,8 ОЦ;409.25;45;78ea112c-e04e-11ee-95a8-e43d1a17f1f9;;1500;0;0;0;PCE;1;http://droxmar.ru/profil/tproduct/325524148992-profil-montazhnii-u-obraznii-30h30h2000h
5,52037E+11;;LV-0,5x17-25;;"Лента монтажная;Все категории";"Лента-пластина крепежная ""Волна"" 0,5х17 25м";386.60;10;552ee438-7a38-11ee-8885-e43d1a180a17;;1170;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/552036575962-lenta-plastina-krepezhnaya-volna-05h17-2
1,74138E+11;;KO-125х1,2х22;;"Круг отрезной;Все категории";Круг отрезной по металлу и н/с 125х1,2х22;32.81;124;ae9f179a-8560-11ef-95a9-e43d1a17f1f9;;38;0;0;0;PCE;1;http://droxmar.ru/krug/tproduct/174137624882-krug-otreznoi-po-metallu-i-ns-125h12h22
8,37695E+11;;LP-0,5x25-25;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,5х25 25м;621.47;21;70105ef9-7a3e-11ee-8885-e43d1a180a17;;2078;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/837695221032-lenta-plastina-krepezhnaya-pryamaya-05h2
3,19685E+11;;PS-100х200х2,0;;"Пластина;Все категории";Пластина соединительная 100х200х2,0 мм;68.16;2;b4925638-8863-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/plastina/tproduct/319684817042-plastina-soedinitelnaya-100h200h20-mm
7,5908E+11;;KU-90х90х65х1,5;;"Уголок крепёжный;Все категории";Уголок крепежный 90х90х65х1,5 мм;30.35;181;86089bc7-87a4-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/759080116542-ugolok-krepezhnii-90h90h65h15-mm
6,06097E+11;;LV-0,7x12-10;;"Лента монтажная;Все категории";"Лента-пластина крепежная ""Волна"" 0,7х12 10м";173.57;23;af219a02-7a38-11ee-8885-e43d1a180a17;;420;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/606097339992-lenta-plastina-krepezhnaya-volna-07h12-1
3,41576E+11;;S-OS-PS-CO-4,2x25;;"Саморез;Все категории";Саморез с прессшайбой 4,2х25 мм;0.61;1995;43626a61-8de8-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/341576002362-samorez-s-pressshaiboi-42h25-mm
7,62876E+11;;KUU-130х130х100х2,0;;"Уголок крепёжный;Все категории";Уголок крепежный усиленный 130х130х100х2,0 мм;89.49;21;d26f74f9-8847-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/762876388422-ugolok-krepezhnii-usilennii-130h130h100h
1,1775E+11;;SKF-М8х20х2;Распродажа!;"Акция;Все категории";Скоба для стяжки фланцев;���.18;100;fdb1e425-9b30-11ee-8886-e43d1a180a17;;0;0;0;0;;0;http://droxmar.ru/sale/tproduct/117749582102-skoba-dlya-styazhki-flantsev
6,01566E+11;;S-E-4,2x90;Хит!;"Саморез;Все категории";Саморез по дереву 4,2х90;���.73;12560;ab01b6b3-8deb-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/601565932932-samorez-po-derevu-42h90
5,88363E+11;;B-OS-22х100;Распродажа!;"Болт;Акция;Все категории";Болт ОЦ 22х100 к.п. 10.9. DIN 933;63.80;20;4ec46cdd-af25-11f0-95ad-e43d1a17f1f9;;0;0;0;0;;0;http://droxmar.ru/bolt/tproduct/588363438192-bolt-ots-22h100-kp-109-din-933
5,27739E+11;;OKB-U-100х325х120х4;Хит!;"Основание колонны бруса;Все категории";Основание колонны бруса тип U 100х325х120х4;445.15;15;20acc856-8858-11ee-95a7-e43d1a17f1f9;;1116;0;0;0;PCE;1;http://droxmar.ru/okb/tproduct/527739339202-osnovanie-kolonni-brusa-tip-u-100h325h12
6,58392E+11;;T-300x30x20x1;;"Кронштейн крепёжный;Все категории";Кронштейн Т-образный 300x30x20x1;141.71;296;77786c95-83b1-11ee-8885-e43d1a180a17;;294;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/658392090642-kronshtein-t-obraznii-300x30x20x1
5,12418E+11;;LV-0,5x12-5;;"Лента монтажная;Все категории";"Лента-пластина крепежная ""Волна"" 0,5х12 5м";73.23;42;7cb86fd4-7a37-11ee-8885-e43d1a180a17;;146;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/512418482972-lenta-plastina-krepezhnaya-volna-05h12-5
8,03256E+11;;S-R-NS-12х1000;;"Шпилька;Все категории";Шпилька резьбовая нерж. А2 DIN975 12х1000;513.63;58;51c6f56b-8abd-11ee-8885-e43d1a180a17;;714;0;0;0;PCE;1;http://droxmar.ru/shpilka/tproduct/803256412932-shpilka-rezbovaya-nerzh-a2-din975-12h100
2,67163E+11;;S-E-4,8x90;;"Саморез;Все категории";Саморез по дереву 4,8х90;���.23;1150;cb233b1a-8deb-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/267163229562-samorez-po-derevu-48h90
3,6634E+11;;PO-OS-190x25x1,5;;"Пластина;Все категории";Оконная пластина неповоротная 190х25х1,5 мм;���.88;398;da51193b-8872-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/plastina/tproduct/366339676052-okonnaya-plastina-nepovorotnaya-190h25h1
8,73908E+11;;B-OS-22х60;Распродажа!;"Болт;Акция;Все категории";Болт ОЦ 22х60 к.п. 8.8. DIN 933;17.���;17;1ad21958-af25-11f0-95ad-e43d1a17f1f9;;0;0;0;0;;0;http://droxmar.ru/bolt/tproduct/873907921592-bolt-ots-22h60-kp-88-din-933
9,95242E+11;;S-OS-PS-CO-4,2x13;;"Саморез;Все категории";Саморез с прессшайбой 4,2х13 мм;0.42;8000;0cfb7f25-8de8-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/995242406722-samorez-s-pressshaiboi-42h13-mm
4,57817E+11;;S-S-M8x100;Распродажа!;"Шпилька;Акция;Все категории";Шпилька сантехническая М8х100;06.���;910;7612e816-9b2e-11ee-8886-e43d1a180a17;;24;0;0;0;PCE;1;http://droxmar.ru/shpilka/tproduct/457817181812-shpilka-santehnicheskaya-m8h100
5,6398E+11;;KU-85х85х60х1,7;;"Уголок крепёжный;Все категории";Уголок крепежный 85х85х60х1,7 мм;28.41;369;77f56070-87a8-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/563979746212-ugolok-krepezhnii-85h85h60h17-mm
8,66527E+11;;GS-2,5х50;;Гвоздь;Гвоздь 2,5х50;132.41;25;ca2a1abc-9b41-11ee-8886-e43d1a180a17;;0;0;0;0;KGM;1;http://droxmar.ru/tproduct/866526597882-gvozd-25h50
7,23632E+11;;T-200x30x20x1;;"Кронштейн крепёжный;Все категории";Кронштейн Т-образный 200х30х20х1;126.56;290;cc609f4a-83af-11ee-8885-e43d1a180a17;;238;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/723631694822-kronshtein-t-obraznii-200h30h20h1
7,03101E+11;;S-B-3,5x35;;"Саморез;Все категории";Саморез по дереву 3,5х35;0.36;28540;87010ba5-8de9-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/703100979242-samorez-po-derevu-35h35
6,40615E+11;;LTP-0,5x20-10;;"Лента монтажная;Все категории";Лента для тёплых полов 0,5х20 10м;217.99;10;21a4a2d1-797b-11ee-8885-e43d1a180a17;;586;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/640615379812-lenta-dlya-tyoplih-polov-05h20-10m
